=============LOG START=============
clock_rate = 6
[Send]: 323, [System time]: 2023-03-06 20:17:44.935135, [Logical Clock Time]: 323
[Internal event], [System time]: 2023-03-06 20:17:45.101897, [Logical Clock Time]: 324
[Internal event], [System time]: 2023-03-06 20:17:45.268862, [Logical Clock Time]: 325
[Internal event], [System time]: 2023-03-06 20:17:45.435815, [Logical Clock Time]: 326
[Internal event], [System time]: 2023-03-06 20:17:45.602690, [Logical Clock Time]: 327
[Receive]: 327, [System time]: 2023-03-06 20:17:45.769273, [Message Queue Length]: 0, [Logical Clock Time]: 328
[Send]: 329, [System time]: 2023-03-06 20:17:45.936282, [Logical Clock Time]: 329
[Send]: 330, [System time]: 2023-03-06 20:17:46.103159, [Logical Clock Time]: 330
[Receive]: 331, [System time]: 2023-03-06 20:17:46.269987, [Message Queue Length]: 0, [Logical Clock Time]: 332
[Internal event], [System time]: 2023-03-06 20:17:46.436918, [Logical Clock Time]: 333
[Receive]: 333, [System time]: 2023-03-06 20:17:46.603858, [Message Queue Length]: 0, [Logical Clock Time]: 334
[Send]: 335, [System time]: 2023-03-06 20:17:46.770841, [Logical Clock Time]: 335
[Send]: 336, [System time]: 2023-03-06 20:17:46.937723, [Logical Clock Time]: 336
[Internal event], [System time]: 2023-03-06 20:17:47.104552, [Logical Clock Time]: 337
[Internal event], [System time]: 2023-03-06 20:17:47.271531, [Logical Clock Time]: 338
[Internal event], [System time]: 2023-03-06 20:17:47.438433, [Logical Clock Time]: 339
[Internal event], [System time]: 2023-03-06 20:17:47.605207, [Logical Clock Time]: 340
[Internal event], [System time]: 2023-03-06 20:17:47.772132, [Logical Clock Time]: 341
[Internal event], [System time]: 2023-03-06 20:17:47.939069, [Logical Clock Time]: 342
[Internal event], [System time]: 2023-03-06 20:17:48.105958, [Logical Clock Time]: 343
[Send]: 344, [System time]: 2023-03-06 20:17:48.272981, [Logical Clock Time]: 344
[Send]: 345, [System time]: 2023-03-06 20:17:48.439914, [Logical Clock Time]: 345
[Send]: 346, [System time]: 2023-03-06 20:17:48.606902, [Logical Clock Time]: 346
[Internal event], [System time]: 2023-03-06 20:17:48.773696, [Logical Clock Time]: 347
[Internal event], [System time]: 2023-03-06 20:17:48.940606, [Logical Clock Time]: 348
[Receive]: 348, [System time]: 2023-03-06 20:17:49.107486, [Message Queue Length]: 0, [Logical Clock Time]: 349
[Internal event], [System time]: 2023-03-06 20:17:49.274379, [Logical Clock Time]: 350
[Send]: 351, [System time]: 2023-03-06 20:17:49.441401, [Logical Clock Time]: 351
[Internal event], [System time]: 2023-03-06 20:17:49.608228, [Logical Clock Time]: 352
[Internal event], [System time]: 2023-03-06 20:17:49.775172, [Logical Clock Time]: 353
[Internal event], [System time]: 2023-03-06 20:17:49.942110, [Logical Clock Time]: 354
[Internal event], [System time]: 2023-03-06 20:17:50.109007, [Logical Clock Time]: 355
[Receive]: 355, [System time]: 2023-03-06 20:17:50.275928, [Message Queue Length]: 0, [Logical Clock Time]: 356
[Internal event], [System time]: 2023-03-06 20:17:50.442822, [Logical Clock Time]: 357
[Internal event], [System time]: 2023-03-06 20:17:50.609724, [Logical Clock Time]: 358
